TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.356647,0.828939,-2.503481,0.1972598,-0.004478269,0.9797003,0.03543874,355.9168,157.2211,0.2990742,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.356535,0.8293179,-2.503821,0.1973933,-0.004264377,0.9796717,0.03551263,355.9134,157.2045,0.3253826,1.939177,0.781041,-2.225127,0.1094346,-0.1374426,0.6914513,0.7007344,272.391,278.2816,241.6068,1.85018,0.7821456,-2.274575,0.1436404,-0.1497295,0.6829521,0.7003749,271.4954,328.7623,187.2904
0.02,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.352253,0.8275638,-2.505854,0.1969386,-0.006135596,0.9797819,0.0347153,355.9605,157.2664,0.09480058,1.93966,0.781276,-2.225072,0.1094261,-0.1375381,0.6914557,0.7007127,272.3983,278.1667,241.7146,1.850127,0.7823757,-2.274524,0.1438178,-0.1495705,0.6828374,0.7004844,271.5036,329.9701,186.0811
0.0507642,1,0,-1.64,0,0,1,0,0,180,0,1.561195,0.8506224,-2.455396,-0.01912267,-0.1278802,0.9853252,0.1114242,347.6028,183.8855,344.7883,1.354148,0.8279237,-2.504493,0.1965139,-0.006403871,0.9798788,0.03433436,355.9973,157.3177,0.05423792,1.939488,0.7812005,-2.225058,0.1094778,-0.1375915,0.69145,0.7006997,272.3983,278.1481,241.7246,1.850205,0.7822928,-2.274572,0.1438596,-0.1495806,0.6828753,0.7004366,271.4966,329.9794,186.0676
0.0768689,1,0,-1.64,0,0,1,0,0,180,0,1.562027,0.8510522,-2.454954,-0.01911493,-0.1279485,0.9853112,0.1114702,347.5977,183.8862,344.78,1.354889,0.8283379,-2.50427,0.196235,-0.006857277,0.9799469,0.03389453,356.0365,157.3528,359.9921,1.940079,0.7817534,-2.224829,0.1098203,-0.1375696,0.6914336,0.7006666,272.3698,278.327,241.5193,1.850108,0.7822898,-2.27465,0.1439287,-0.149538,0.6828448,0.7004612,271.498,330.3603,185.6844
0.092672,1,0,-1.64,0,0,1,0,0,180,0,1.560613,0.8507529,-2.455253,-0.01915409,-0.1280264,0.9852713,0.1117271,347.5693,183.896,344.7685,1.354616,0.8284737,-2.504611,0.1964791,-0.006721115,0.9798924,0.03408387,356.0183,157.3234,0.01272724,1.939939,0.7816036,-2.224958,0.1098669,-0.1376352,0.6914709,0.7006096,272.3686,278.1353,241.7018,1.850081,0.7822003,-2.274607,0.1440189,-0.1494897,0.6827826,0.7005135,271.5032,330.873,185.1683
0.1076237,1,0,-1.64,0,0,1,0,0,180,0,1.560635,0.850845,-2.455189,-0.0191355,-0.1280833,0.9852699,0.111677,347.575,183.8937,344.7624,1.355439,0.8283656,-2.504175,0.19631,-0.007082301,0.9799377,0.03367923,356.0556,157.3452,359.9622,1.939966,0.7816222,-2.22495,0.1097944,-0.1376419,0.6914734,0.7006171,272.3749,278.0989,241.7437,1.849927,0.7821264,-2.274691,0.1438056,-0.1494892,0.6828563,0.7004858,271.5009,330.1605,185.8985
0.1267468,1,0,-1.64,0,0,1,0,0,180,0,1.560622,0.850293,-2.454998,-0.01895991,-0.1277981,0.9853127,0.1116561,347.5735,183.8694,344.7982,1.355781,0.8285017,-2.504101,0.1961748,-0.007422511,0.9799742,0.03332997,356.0872,157.3628,359.9155,1.939572,0.7813537,-2.225181,0.1096771,-0.1376332,0.6915538,0.7005579,272.38,277.7792,242.0736,1.849843,0.7821474,-2.274695,0.1436585,-0.1494245,0.6827934,0.700591,271.5158,330.0869,185.9895
0.1379044,1,0,-1.64,0,0,1,0,0,180,0,1.561199,0.8508242,-2.455134,-0.01926854,-0.1277215,0.985328,0.111556,347.5894,183.9025,344.8041,1.355443,0.8287275,-2.504428,0.1963347,-0.007158708,0.9799414,0.03341158,356.084,157.343,359.9477,1.939576,0.7813637,-2.225203,0.1096907,-0.1376271,0.6915717,0.7005394,272.3775,277.7228,242.1294,1.84981,0.7821239,-2.274714,0.1436584,-0.1493555,0.6828343,0.7005659,271.5092,330.2289,185.8533
0.1603824,1,0,-1.64,0,0,1,0,0,180,0,1.561309,0.8508577,-2.455117,-0.01926688,-0.1277128,0.9853324,0.1115269,347.5926,183.9017,344.8054,1.355145,0.8288976,-2.504428,0.1964746,-0.006902827,0.9799052,0.0337031,356.057,157.3252,359.9836,1.939462,0.7816016,-2.225001,0.109695,-0.1376115,0.6914834,0.7006289,272.3805,278.0655,241.7877,1.84999,0.7820955,-2.274662,0.1436488,-0.1494248,0.6827978,0.7005886,271.5153,330.0518,186.0254
0.1720907,1,0,-1.64,0,0,1,0,0,180,0,1.562672,0.8517256,-2.454508,-0.01934162,-0.1276451,0.9853402,0.1115224,347.594,183.9094,344.8125,1.355024,0.8292292,-2.50462,0.1966875,-0.006777231,0.9798651,0.03365193,356.0656,157.2999,-0.002510515,1.93946,0.7813333,-2.225096,0.1096855,-0.1376607,0.6914998,0.7006045,272.3838,277.9529,241.8971,1.849981,0.7820943,-2.274664,0.1436177,-0.1494585,0.6827798,0.7006055,271.5197,329.8964,186.1806
0.1833325,1,0,-1.64,0,0,1,0,0,180,0,1.562745,0.8518246,-2.454461,-0.01935608,-0.1276868,0.9853341,0.1115259,347.594,183.9116,344.8074,1.355064,0.8290731,-2.504601,0.1966207,-0.006738135,0.9798765,0.03371852,356.059,157.3074,0.003126495,1.939763,0.7814924,-2.224949,0.109742,-0.1376121,0.6913945,0.7007091,272.3812,278.405,241.4442,1.850058,0.7822352,-2.274594,0.1437616,-0.1493912,0.6828261,0.7005451,271.5065,330.4093,185.6614
0.2056834,1,0,-1.64,0,0,1,0,0,180,0,1.561577,0.851101,-2.455077,-0.01925682,-0.1280287,0.9852996,0.1114565,347.6018,183.9034,344.7689,1.355416,0.8292884,-2.504389,0.1968352,-0.006183986,0.9798215,0.03416971,356.0208,157.2796,0.07657137,1.939352,0.7812678,-2.225096,0.1095844,-0.137473,0.691395,0.7007606,272.3839,278.5,241.3737,1.850046,0.782311,-2.274582,0.1437417,-0.1494101,0.682815,0.700556,271.5091,330.3162,185.7545
0.2170609,1,0,-1.64,0,0,1,0,0,180,0,1.561608,0.8511321,-2.455078,-0.01928045,-0.1280184,0.9852999,0.1114621,347.6014,183.9061,344.7698,1.355933,0.8288931,-2.503961,0.1965251,-0.006691388,0.9798922,0.03383027,356.0475,157.3183,0.01052854,1.939379,0.781247,-2.225144,0.1095248,-0.1374042,0.6914001,0.7007784,272.3836,278.5344,241.3499,1.850296,0.7823207,-2.274567,0.1436305,-0.1494231,0.682856,0.7005361,271.5073,329.8989,186.1799
0.2383082,1,0,-1.64,0,0,1,0,0,180,0,1.562013,0.8512125,-2.454899,-0.01946451,-0.1279371,0.9853072,0.1114587,347.6043,183.9263,344.7771,1.355952,0.8291271,-2.50411,0.1967258,-0.006222835,0.9798442,0.03414282,356.0229,157.2926,0.07114539,1.939379,0.7812667,-2.225162,0.1095163,-0.1374389,0.6914555,0.7007183,272.3838,278.2932,241.5888,1.850063,0.7822034,-2.274596,0.1435208,-0.1494099,0.6828527,0.7005646,271.5125,329.6529,186.4362
0.2505069,1,0,-1.64,0,0,1,0,0,180,0,1.561888,0.8510135,-2.454968,-0.01949365,-0.1278933,0.9853002,0.111565,347.5925,183.9308,344.7811,1.356268,0.8287458,-2.50373,0.1965742,-0.006794581,0.9798819,0.03382002,356.0463,157.313,-0.001119186,1.939378,0.7812666,-2.225172,0.1095663,-0.137408,0.6914733,0.7006989,272.3767,278.2734,241.6071,1.85004,0.7821544,-2.274601,0.1435312,-0.1493969,0.6828252,0.700592,271.5158,329.7741,186.3152
0.2717439,1,0,-1.64,0,0,1,0,0,180,0,1.562966,0.8515213,-2.45452,-0.01953525,-0.127918,0.9853137,0.1114109,347.6108,183.9334,344.7788,1.355761,0.8288463,-2.504126,0.1967543,-0.006636048,0.9798458,0.03385276,356.0462,157.2912,0.01819132,1.939122,0.7811109,-2.225178,0.1095099,-0.137471,0.6914827,0.700686,272.3853,278.1588,241.7212,1.84998,0.7820467,-2.274589,0.1435092,-0.1493686,0.6829085,0.7005213,271.504,329.6456,186.4479
0.2832065,1,0,-1.64,0,0,1,0,0,180,0,1.562453,0.8514045,-2.454716,-0.01953242,-0.1281381,0.9853049,0.1112359,347.6316,183.933,344.7543,1.355778,0.8288407,-2.50413,0.1968104,-0.006626194,0.9798321,0.03392633,356.0381,157.2845,0.02119243,1.939023,0.7810321,-2.225194,0.1095886,-0.1374707,0.6915398,0.7006175,272.376,277.9707,241.9029,1.85026,0.7821865,-2.27453,0.1435311,-0.1495128,0.6829326,0.7004626,271.5009,329.1989,186.8808
0.4449351,1,0,-1.64,0,0,1,0,0,180,0,1.562354,0.851397,-2.454751,-0.01924704,-0.1286383,0.9852927,0.1108152,347.6772,183.8994,344.7021,1.355668,0.8290505,-2.504229,0.1969294,-0.006250768,0.9798,0.03422929,356.0126,157.2687,0.07078833,1.938905,0.7809009,-2.225249,0.1095685,-0.1373082,0.6913719,0.7008182,272.3745,278.7499,241.1387,1.850013,0.7819724,-2.274566,0.1436688,-0.1497653,0.6832032,0.7001165,271.457,328.2016,187.8459
0.4709599,1,0,-1.64,0,0,1,0,0,180,0,1.563188,0.8519764,-2.454307,-0.01920183,-0.1287956,0.9852658,0.11088,347.6697,183.8972,344.6837,1.356856,0.8298025,-2.503906,0.197597,-0.004339619,0.9796323,0.0354556,355.9181,157.181,0.3164686,1.938775,0.7808033,-2.225233,0.1095098,-0.1372543,0.6914385,0.7007722,272.3721,278.5428,241.355,1.850178,0.782067,-2.27457,0.1434926,-0.1497693,0.6832361,0.7001197,271.4594,327.6376,188.4241
0.4830636,1,0,-1.64,0,0,1,0,0,180,0,1.561563,0.8510253,-2.45511,-0.01927418,-0.1288822,0.9852564,0.1108501,347.6746,183.9062,344.6729,1.357046,0.8297328,-2.503716,0.1976534,-0.004091384,0.9796153,0.0356417,355.9029,157.1731,0.3488764,1.938835,0.7806607,-2.225344,0.1096627,-0.1374507,0.6915668,0.7005832,272.3672,277.9113,241.9578,1.850134,0.7819965,-2.274585,0.1436219,-0.149783,0.6832649,0.700062,271.4498,327.8822,188.1678
0.4969666,1,0,-1.64,0,0,1,0,0,180,0,1.561564,0.8510625,-2.455109,-0.01927173,-0.1288877,0.9852555,0.110852,347.6744,183.906,344.6722,1.357676,0.8291171,-2.50298,0.1971227,-0.004867199,0.9797373,0.03512602,355.9431,157.2392,0.2476302,1.938837,0.7806329,-2.225354,0.1096317,-0.1375296,0.6915447,0.7005944,272.3766,277.9052,241.96,1.850109,0.7818984,-2.274597,0.1436496,-0.1498419,0.6832791,0.7000299,271.4471,327.7332,188.3095
0.5157723,1,0,-1.64,0,0,1,0,0,180,0,1.561242,0.8510289,-2.455181,-0.01934903,-0.1288882,0.9852606,0.1107928,347.6823,183.914,344.6717,1.357249,0.828911,-2.503439,0.1968595,-0.005632612,0.9797992,0.03475831,355.9671,157.2736,0.1520588,1.938579,0.780695,-2.225304,0.1095234,-0.1374526,0.6915045,0.7006661,272.3818,278.1013,241.7791,1.850067,0.7819877,-2.274663,0.1435702,-0.1500361,0.6833808,0.6999053,271.4378,326.6466,189.3867
0.5271072,1,0,-1.64,0,0,1,0,0,180,0,1.560383,0.8502069,-2.455328,-0.01912593,-0.1287843,0.9852672,0.1108935,347.667,183.8885,344.6859,1.357339,0.8288774,-2.503401,0.1968286,-0.005697207,0.9798059,0.03473413,355.9683,157.2775,0.1441134,1.938556,0.7806797,-2.225302,0.1095503,-0.1375042,0.6915141,0.7006422,272.3829,278.0209,241.853,1.850019,0.7819203,-2.274696,0.1435135,-0.1499616,0.6833909,0.6999231,271.4379,326.7148,189.3294
0.5383536,1,0,-1.64,0,0,1,0,0,180,0,1.560349,0.850186,-2.455317,-0.01910423,-0.1287699,0.9852608,0.110971,347.6577,183.8871,344.6873,1.357277,0.8286821,-2.503484,0.1966979,-0.006248071,0.9798443,0.03429297,356.0055,157.2957,0.07158932,1.93865,0.7807369,-2.225268,0.1094164,-0.1374903,0.6914159,0.7007628,272.3977,278.3576,241.5284,1.850175,0.7820352,-2.274577,0.1435604,-0.1500817,0.6833654,0.6999126,271.441,326.5057,189.5246
0.5603678,1,0,-1.64,0,0,1,0,0,180,0,1.558897,0.8495855,-2.456263,-0.01912726,-0.1291353,0.9852418,0.1107104,347.6893,183.8901,344.646,1.356886,0.8286431,-2.50355,0.1965368,-0.006605277,0.9798844,0.03400409,356.0299,157.3163,0.02419654,1.938596,0.7806144,-2.225252,0.1094681,-0.137547,0.6914363,0.7007235,272.3965,278.2404,241.6367,1.849808,0.7820015,-2.274584,0.1436418,-0.1499076,0.683279,0.7000176,271.4482,327.4964,188.5416
0.582687,1,0,-1.64,0,0,1,0,0,180,0,1.557463,0.8492944,-2.457074,-0.01963777,-0.129211,0.9852051,0.1108594,347.6805,183.9525,344.6297,1.35621,0.8289258,-2.503997,0.1967454,-0.006571172,0.97984,0.03408164,356.0219,157.2917,0.0306364,1.938972,0.7808533,-2.225184,0.1095033,-0.1375969,0.6914029,0.7007412,272.399,278.3218,241.5483,1.849459,0.7818847,-2.274667,0.1436499,-0.1497792,0.6832333,0.700088,271.4532,328.0398,188.0081
0.6054399,1,0,-1.64,0,0,1,0,0,180,0,1.558182,0.8492749,-2.456597,-0.01950714,-0.1291917,0.9852008,0.1109432,347.6688,183.9386,344.6329,1.356064,0.8287523,-2.504019,0.1964633,-0.006925154,0.9799048,0.03377792,356.0481,157.3265,359.9828,1.939224,0.7810738,-2.225184,0.1096622,-0.137621,0.6914799,0.7006356,272.3839,278.0595,241.7955,1.849715,0.7818962,-2.274705,0.14378,-0.1498238,0.6832362,0.7000489,271.4477,328.2445,187.789
0.6278571,1,0,-1.64,0,0,1,0,0,180,0,1.557987,0.8492702,-2.456458,-0.0196777,-0.129121,0.9851864,0.1111234,347.6506,183.9604,344.6378,1.355902,0.8288453,-2.503914,0.1963891,-0.006993368,0.9799209,0.03372578,356.0524,157.3355,359.9736,1.939413,0.7812889,-2.225058,0.1096928,-0.1375793,0.6913955,0.7007223,272.3828,278.4207,241.4353,1.84973,0.7819363,-2.274723,0.1439048,-0.1497461,0.6831042,0.7001687,271.4614,329.1185,186.911
0.648935,1,0,-1.64,0,0,1,0,0,180,0,1.557991,0.8492097,-2.45643,-0.01960994,-0.1293165,0.9851906,0.1108701,347.6792,183.9509,344.6176,1.355909,0.8287536,-2.503886,0.1962148,-0.007274391,0.9799628,0.03346464,356.0754,157.3574,359.9354,1.939399,0.7812622,-2.22508,0.1097067,-0.1376077,0.6914128,0.7006974,272.3826,278.3321,241.5204,1.850109,0.7820814,-2.274631,0.1439096,-0.1496289,0.6831494,0.7001486,271.4533,329.4244,186.6145
0.6609189,1,0,-1.64,0,0,1,0,0,180,0,1.55787,0.8491766,-2.456463,-0.01958719,-0.1293145,0.9851862,0.1109153,347.6737,183.9489,344.6177,1.355878,0.8287468,-2.5039,0.1962218,-0.007228764,0.9799618,0.0334625,356.0767,157.3564,359.9405,1.939406,0.7812452,-2.22507,0.1097096,-0.137655,0.6913577,0.7007421,272.3887,278.4869,241.3614,1.8501,0.7820634,-2.274652,0.1440387,-0.1495696,0.6831932,0.700092,271.4405,329.8935,186.1396
0.6836363,1,0,-1.64,0,0,1,0,0,180,0,1.557515,0.8492161,-2.456578,-0.01977977,-0.1292549,0.9851953,0.11087,347.6816,183.9697,344.6227,1.355704,0.8287402,-2.503978,0.1959368,-0.007739225,0.9800249,0.03316689,356.0985,157.3921,359.8753,1.939306,0.7811064,-2.225165,0.1097738,-0.1376011,0.6913993,0.7007015,272.3776,278.4077,241.4398,1.850091,0.7822126,-2.274538,0.144108,-0.1494976,0.6830793,0.7002043,271.4545,330.5468,185.4865
0.7044338,1,0,-1.64,0,0,1,0,0,180,0,1.557004,0.8491681,-2.457028,-0.020147,-0.129289,0.9851907,0.1108046,347.6949,184.0115,344.6147,1.355498,0.8285582,-2.504102,0.1958082,-0.008054103,0.9800532,0.03301638,356.1084,157.4085,359.8359,1.939308,0.7810926,-2.225149,0.1097752,-0.137683,0.6913968,0.7006878,272.3834,278.3338,241.5069,1.850174,0.7822395,-2.27454,0.1442598,-0.1495309,0.6830733,0.7001718,271.45,330.8755,185.1425
0.7160595,1,0,-1.64,0,0,1,0,0,180,0,1.556865,0.8491393,-2.457115,-0.02017094,-0.1292881,0.9851948,0.1107653,347.6997,184.0136,344.6148,1.355456,0.8285639,-2.504139,0.1957568,-0.008091703,0.9800669,0.03290365,356.1202,157.4148,359.8289,1.939353,0.7810751,-2.225095,0.1097499,-0.1376877,0.6914006,0.700687,272.3857,278.3076,241.5347,1.850165,0.7822533,-2.274552,0.1441845,-0.1494819,0.6830615,0.7002093,271.454,330.847,185.1813
0.7378596,1,0,-1.64,0,0,1,0,0,180,0,1.556086,0.8484601,-2.457651,-0.020423,-0.1295136,0.9851459,0.1108904,347.6903,184.0476,344.5843,1.355701,0.8286781,-2.504006,0.1955698,-0.008255657,0.9801038,0.03287813,356.1194,157.4373,359.8092,1.939287,0.7811783,-2.225038,0.1097639,-0.1374782,0.6913943,0.7007322,272.3698,278.5495,241.309,1.850184,0.7823182,-2.274506,0.1442781,-0.1495619,0.6830397,0.7001941,271.454,330.8874,185.1265
0.749624,1,0,-1.64,0,0,1,0,0,180,0,1.557102,0.848588,-2.457086,-0.02017566,-0.1294289,0.9851651,0.1108641,347.6891,184.0175,344.5975,1.355249,0.8285241,-2.504248,0.1955519,-0.008569559,0.9801134,0.03261474,356.142,157.4409,359.7679,1.939288,0.7811893,-2.225019,0.1097755,-0.1374638,0.6913821,0.7007453,272.3685,278.6132,241.2456,1.850179,0.7823074,-2.274508,0.1442473,-0.1493693,0.6830311,0.70025,271.4556,331.4503,184.5821
0.7710873,1,0,-1.64,0,0,1,0,0,180,0,1.556849,0.8484162,-2.457234,-0.02018838,-0.1294112,0.9851733,0.1108095,347.6955,184.0179,344.5998,1.355211,0.8284838,-2.50411,0.1952839,-0.008831233,0.980167,0.03254239,356.1443,157.4733,359.7357,1.94013,0.7816593,-2.224869,0.110383,-0.1375748,0.6915474,0.7004648,272.3189,278.0566,241.7432,1.850405,0.7823105,-2.274531,0.1443358,-0.149516,0.6830509,0.7001812,271.4501,331.181,184.8319
0.793424,1,0,-1.64,0,0,1,0,0,180,0,1.555847,0.8480756,-2.457216,-0.02031252,-0.1293733,0.9851372,0.1111514,347.6582,184.0374,344.6002,1.355049,0.8290681,-2.504475,0.1954797,-0.008401383,0.9801239,0.03277547,356.1277,157.4485,359.7901,1.940009,0.7817072,-2.22491,0.1103666,-0.1374979,0.6915371,0.7004927,272.3152,278.1709,241.6366,1.850319,0.7823685,-2.274516,0.144186,-0.1493499,0.6830084,0.700289,271.4611,331.3823,184.6568
0.8156023,1,0,-1.64,0,0,1,0,0,180,0,1.556526,0.8482099,-2.456655,-0.02001721,-0.1291047,0.9851634,0.1112851,347.6373,184.0021,344.6343,1.355114,0.8284608,-2.504117,0.195292,-0.00882315,0.9801631,0.03261213,356.1367,157.4722,359.7382,1.939398,0.7814444,-2.225149,0.1100231,-0.1373676,0.6915786,0.7005314,272.3315,278.0521,241.7943,1.850182,0.7822348,-2.274589,0.1443217,-0.1494824,0.6829558,0.7002841,271.4649,331.424,184.5929
0.8375846,1,0,-1.64,0,0,1,0,0,180,0,1.556489,0.8482587,-2.456929,-0.02015419,-0.1291319,0.9851922,0.1109732,347.6751,184.0131,344.6318,1.354815,0.8286706,-2.50438,0.1955228,-0.008465751,0.9801129,0.03283398,356.1197,157.4436,359.7844,1.939389,0.7812594,-2.225126,0.1099557,-0.1374624,0.6916054,0.7004969,272.3426,277.8353,242.0088,1.850151,0.7822549,-2.274703,0.144145,-0.1494957,0.6830221,0.7002528,271.4621,330.7639,185.2665
0.8491161,1,0,-1.64,0,0,1,0,0,180,0,1.556363,0.8482064,-2.456976,-0.02015116,-0.1291564,0.9851851,0.1110083,347.6712,184.0137,344.6287,1.354732,0.828673,-2.504421,0.1954504,-0.008475103,0.9801273,0.03282949,356.12,157.4521,359.7829,1.939401,0.7812569,-2.225132,0.10998,-0.1374568,0.6916021,0.7004973,272.3404,277.86,241.9827,1.85007,0.7822527,-2.274597,0.1441457,-0.1493963,0.682873,0.7004194,271.484,331.36,184.6785
0.8708295,1,0,-1.64,0,0,1,0,0,180,0,1.556477,0.8479744,-2.456602,-0.0199714,-0.1290494,0.9851924,0.1111014,347.6573,183.9931,344.6428,1.355014,0.8292131,-2.50424,0.1958281,-0.007630756,0.9800451,0.03323708,356.093,157.4043,359.8886,1.939072,0.7809983,-2.22511,0.1098497,-0.1374459,0.6915451,0.7005762,272.3529,278.0484,241.8058,1.850208,0.7822818,-2.274548,0.1443038,-0.1494823,0.6828787,0.7003629,271.4775,331.5107,184.5076
0.8831251,1,0,-1.64,0,0,1,0,0,180,0,1.555549,0.8474909,-2.457185,-0.01989456,-0.1290995,0.9852263,0.1107552,347.6959,183.9791,344.6404,1.354941,0.8292164,-2.504285,0.1958243,-0.00770633,0.9800409,0.03336614,356.0768,157.4048,359.883,1.939057,0.7809771,-2.225105,0.1099037,-0.1374436,0.6915587,0.7005548,272.3477,278.0149,241.835,1.850206,0.7822769,-2.274549,0.1442875,-0.149514,0.6829124,0.7003266,271.4731,331.3025,184.7146
0.9046527,1,0,-1.64,0,0,1,0,0,180,0,1.557458,0.8487207,-2.456847,-0.01990287,-0.1289811,0.9852711,0.1104928,347.7254,183.9742,344.6562,1.355423,0.8292543,-2.504195,0.1959618,-0.007163738,0.98001,0.03358554,356.0644,157.3864,359.9496,1.938923,0.7808546,-2.225218,0.1098754,-0.1375045,0.6916459,0.7004612,272.3502,277.6194,242.2278,1.850293,0.7822105,-2.274503,0.1442122,-0.1495482,0.6829935,0.7002558,271.4641,330.8332,185.1873
0.9265672,1,0,-1.64,0,0,1,0,0,180,0,1.556575,0.848594,-2.457131,-0.01983129,-0.1291015,0.9852251,0.1107744,347.6927,183.9721,344.6408,1.355953,0.8289702,-2.503649,0.1958954,-0.007211075,0.9800218,0.03362029,356.0594,157.3943,359.9448,1.938829,0.78089,-2.225153,0.1098702,-0.1374231,0.6915383,0.7005842,272.3498,278.1025,241.7518,1.850186,0.7822819,-2.274533,0.1442917,-0.1495184,0.6829168,0.7003205,271.4725,331.2919,184.7244
0.9488658,1,0,-1.64,0,0,1,0,0,180,0,1.555313,0.8482577,-2.457759,-0.02043352,-0.1292199,0.9851657,0.1110558,347.6703,184.0479,344.6174,1.356144,0.8286579,-2.503496,0.1956212,-0.007494041,0.9800869,0.03325651,356.094,157.428,359.9036,1.938937,0.7808303,-2.225293,0.1099094,-0.1375847,0.691612,0.7004736,272.3548,277.6739,242.1639,1.85,0.7821484,-2.274532,0.1442718,-0.1494183,0.6829174,0.7003454,271.4724,331.5612,184.4651
0.9709433,1,0,-1.64,0,0,1,0,0,180,0,1.555286,0.848168,-2.457634,-0.02041304,-0.1290562,0.9851793,0.1111286,347.6611,184.0446,344.6364,1.356068,0.8283073,-2.503651,0.1955248,-0.007903937,0.9801113,0.03300661,356.1129,157.4411,359.8515,1.938928,0.7806553,-2.225361,0.109826,-0.1377232,0.6916417,0.7004301,272.3702,277.4025,242.4307,1.850024,0.7822542,-2.274607,0.144282,-0.1493975,0.682893,0.7003715,271.4756,331.7003,184.3268
0.9932522,1,0,-1.64,0,0,1,0,0,180,0,1.554292,0.8478827,-2.458068,-0.02073606,-0.1291747,0.9851167,0.1114863,347.6257,184.0895,344.6158,1.356191,0.8281143,-2.5035,0.1952766,-0.00823771,0.9801693,0.03267075,356.1432,157.4718,359.8054,1.939079,0.7808705,-2.225297,0.1098741,-0.1377997,0.691705,0.700345,272.3687,277.1033,242.7197,1.850036,0.7822003,-2.274596,0.1443385,-0.1492937,0.6828779,0.7003968,271.475,332.222,183.8091
