TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot
7.117358,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235313,0.9088868,-2.420487,0.01450034,-0.003808676,0.9997181,-0.01841161,2.103364,178.3295,359.5328
7.22765,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235431,0.9089855,-2.42049,0.01490297,-0.003359792,0.9997159,-0.01829858,2.090994,178.2843,359.5836
7.328434,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235271,0.9088156,-2.420564,0.01409944,-0.003969033,0.9997233,-0.01841175,2.103307,178.3751,359.5152
7.439288,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235402,0.9090152,-2.42054,0.01459268,-0.003573301,0.9997191,-0.01832968,2.094327,178.3194,359.5597
7.5495,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235568,0.908895,-2.420557,0.01465157,-0.003622732,0.9997162,-0.01843221,2.105968,178.3125,359.5537
7.660641,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235368,0.9088254,-2.420556,0.01438287,-0.003913397,0.9997227,-0.01823244,2.082713,178.3428,359.5213
7.771914,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235498,0.9088546,-2.420575,0.01460244,-0.003722782,0.9997149,-0.01852628,2.116602,178.3179,359.5422
7.872505,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235388,0.9090279,-2.420429,0.01469497,-0.003513088,0.9997144,-0.01851788,2.115952,178.3077,359.5661
7.972816,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235547,0.9090644,-2.420569,0.0148098,-0.003701601,0.999703,-0.01899852,2.170661,178.2939,359.5434
8.082675,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.23576,0.909099,-2.420663,0.01482501,-0.003747954,0.9996942,-0.01943931,2.221088,178.2918,359.5373
8.193783,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235829,0.909117,-2.420776,0.01477035,-0.003870837,0.9996856,-0.01989082,2.272647,178.2976,359.5225
8.305023,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235996,0.9091446,-2.420805,0.01489084,-0.003466947,0.9996806,-0.02012497,2.300117,178.2845,359.5681
8.405424,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.236062,0.9091183,-2.420891,0.01498892,-0.003384057,0.9996777,-0.02021309,2.310316,178.2734,359.5773
8.50899,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235981,0.9091347,-2.420939,0.01502407,-0.003227151,0.999679,-0.02014477,2.302744,178.2698,359.5953
8.616982,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.236042,0.9090924,-2.420915,0.01513719,-0.002979683,0.9996856,-0.01976803,2.259954,178.2576,359.6241
8.723671,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235878,0.9090962,-2.420681,0.01481513,-0.003100499,0.9996932,-0.01961209,2.241999,178.2943,359.6112
8.827539,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.23612,0.9089921,-2.420762,0.01514908,-0.002680993,0.999701,-0.01900841,2.173419,178.2572,359.6596
8.935099,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.236056,0.9089798,-2.420719,0.01510826,-0.002956754,0.9997016,-0.01897095,2.16866,178.2613,359.6282
9.045652,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.236131,0.9090033,-2.420739,0.01500506,-0.002916347,0.9997029,-0.01899103,2.17107,178.2732,359.633
9.147272,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.236127,0.9089579,-2.420777,0.01493292,-0.002881148,0.9997056,-0.01891171,2.162067,178.2816,359.6373
9.249145,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.23602,0.9089409,-2.420729,0.01507018,-0.002729147,0.9997041,-0.01890054,2.161001,178.2662,359.6545
9.360404,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.2361,0.9089166,-2.42076,0.01506399,-0.002779057,0.9997053,-0.01883354,2.153238,178.2668,359.6489
9.460469,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235987,0.9088895,-2.420699,0.01505731,-0.00272079,0.9997093,-0.01863469,2.130553,178.2678,359.6559
9.571351,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235864,0.908757,-2.420605,0.01477345,-0.002644481,0.9997226,-0.01815366,2.075656,178.3007,359.6661
9.671856,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235771,0.9087049,-2.420601,0.01468924,-0.003162747,0.9997227,-0.01813414,2.072571,178.3093,359.6069
9.774579,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235845,0.9087363,-2.420609,0.01463043,-0.002903628,0.9997222,-0.01825414,2.086782,178.3165,359.6365
9.882,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235752,0.9087524,-2.420712,0.01455774,-0.00327303,0.9997142,-0.01868008,2.135002,178.3239,359.5936
9.98337,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235871,0.908788,-2.420801,0.01473813,-0.002991926,0.9997092,-0.01885527,2.155482,178.3037,359.6252
10.08643,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235684,0.9088175,-2.42074,0.01449709,-0.003441545,0.9997042,-0.0192268,2.197399,178.3302,359.5735
10.19542,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235833,0.9088362,-2.420914,0.01473171,-0.003162678,0.999691,-0.01977367,2.260442,178.3037,359.604
10.30926,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235796,0.9088118,-2.420913,0.01485575,-0.00331719,0.9996846,-0.0199751,2.283214,178.289,359.5857
10.41615,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235935,0.908882,-2.420887,0.01505609,-0.002961337,0.9996856,-0.01983458,2.267644,178.2669,359.6263
10.52827,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235818,0.9088943,-2.420822,0.01490765,-0.003354232,0.999685,-0.01990947,2.275607,178.283,359.5814
10.64153,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235893,0.9087965,-2.420907,0.01514565,-0.00293261,0.9996914,-0.01947299,2.226222,178.2569,359.63
10.75111,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235917,0.9087636,-2.420935,0.01514892,-0.002762579,0.9996979,-0.01915834,2.190459,178.257,359.65
10.86121,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235879,0.9087899,-2.420924,0.01509934,-0.002851076,0.999699,-0.01912724,2.186758,178.2625,359.64
10.97025,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235995,0.9088215,-2.420933,0.01533914,-0.00250266,0.999703,-0.01877379,2.146782,178.2359,359.6801
11.07589,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235936,0.9087565,-2.42095,0.01510354,-0.002984759,0.9997068,-0.01869196,2.136642,178.2619,359.6255
11.18386,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235913,0.9086466,-2.420915,0.01520507,-0.002932777,0.9997053,-0.01869729,2.137306,178.2504,359.6312
11.29559,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235802,0.9087092,-2.42086,0.01530699,-0.002552971,0.9997085,-0.0185017,2.115523,178.2396,359.6749
11.40436,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235889,0.9087213,-2.420772,0.01527508,-0.002651699,0.9997078,-0.01855215,2.121141,178.243,359.6635
11.50803,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235739,0.9087064,-2.420797,0.01527085,-0.002546053,0.9997099,-0.01845161,2.109806,178.2437,359.6758
11.62518,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235518,0.9086355,-2.420733,0.01527172,-0.002616878,0.9997119,-0.01833367,2.096167,178.2435,359.6679
11.73716,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235639,0.9085671,-2.420633,0.01543774,-0.002315255,0.9997148,-0.01807678,2.067209,178.2252,359.7026
11.84745,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235679,0.9085305,-2.420758,0.01527549,-0.003050664,0.9997106,-0.0183323,2.095246,178.2422,359.6182
11.95586,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235667,0.9084795,-2.420851,0.01491375,-0.00323073,0.9997175,-0.01822497,2.082776,178.2834,359.5985
12.05647,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235678,0.9084816,-2.420841,0.01517216,-0.002678631,0.9997197,-0.01797599,2.055103,178.255,359.6617
12.15693,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235527,0.9083356,-2.420762,0.01492162,-0.003304379,0.999723,-0.01790246,2.045687,178.2825,359.5906
12.26574,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235461,0.9084505,-2.420726,0.01516559,-0.003226919,0.9997175,-0.01801348,2.058445,178.2546,359.5988
12.36719,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235115,0.9084067,-2.420654,0.01480228,-0.003888478,0.9997188,-0.01811741,2.069372,178.2948,359.5235
12.46831,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.2354,0.9083161,-2.420802,0.01470001,-0.003684704,0.9997221,-0.01806239,2.063462,178.307,359.5471
12.58372,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235355,0.9084572,-2.420868,0.01444424,-0.003579013,0.9997185,-0.01847836,2.111422,178.3363,359.5591
12.68882,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235377,0.9085358,-2.420845,0.01487562,-0.003069568,0.999709,-0.01874476,2.142633,178.2878,359.6161
12.79955,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235125,0.9085451,-2.420739,0.0145769,-0.003954644,0.9997043,-0.01905995,2.177382,178.32,359.5148
12.90053,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235395,0.9085757,-2.420874,0.01482221,-0.003373748,0.9996969,-0.01937023,2.213813,178.293,359.5803
13.01148,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235197,0.9086385,-2.420874,0.01454511,-0.003970693,0.9996906,-0.01978708,2.260699,178.3232,359.5118
13.1128,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235225,0.9086586,-2.420959,0.01459824,-0.003706007,0.9996877,-0.01994251,2.278931,178.3176,359.5417
13.22359,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235302,0.9085685,-2.421046,0.01456459,-0.003647835,0.9996879,-0.01996725,2.281879,178.3216,359.5484
13.3355,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235221,0.9085562,-2.420965,0.01450035,-0.003784326,0.9996921,-0.01977575,2.259734,178.3288,359.5333
13.44543,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235265,0.9086372,-2.421087,0.01453153,-0.00389674,0.9996913,-0.01977562,2.259516,178.325,359.5203
13.54678,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235079,0.9085866,-2.420962,0.01450149,-0.00392293,0.9996982,-0.01944284,2.221351,178.3285,359.5179
13.64791,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235049,0.908591,-2.420899,0.01455641,-0.003932018,0.9997011,-0.01924909,2.199105,178.3223,359.5171
13.75875,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235211,0.9085363,-2.420897,0.01460733,-0.003390717,0.9997072,-0.0189943,2.170793,178.3178,359.5795
13.8592,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235079,0.9085035,-2.420918,0.01448757,-0.003503189,0.9997081,-0.01901633,2.17318,178.3313,359.5668
13.96994,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235236,0.9084606,-2.420995,0.01461878,-0.003308581,0.9997095,-0.0188768,2.157461,178.3167,359.5891
14.0702,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.23507,0.9084204,-2.420923,0.01448163,-0.003555126,0.9997107,-0.01887225,2.156585,178.3319,359.5611
14.17196,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235166,0.9084755,-2.42088,0.01470269,-0.003250681,0.9997082,-0.01888991,2.159027,178.3072,359.5955
14.28064,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235187,0.908392,-2.420896,0.01455659,-0.003548562,0.999711,-0.01880079,2.148374,178.3234,359.5618
14.38274,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.235187,0.9084483,-2.4209,0.01471415,-0.003397428,0.9997106,-0.0187312,2.140586,178.3056,359.5789
