TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot
0.8937657,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.352872,0.8272738,-2.505528,0.1964348,-0.007318106,0.9798864,0.03438778,355.9707,157.3304,359.9522,1.722621,0.7832529,-2.296587,0.04378403,-0.07343821,0.702769,0.7062617,272.4195,271.9617,258.5269,1.6292,0.7793975,-2.301965,-0.1147446,0.117102,0.6737753,0.7205191,273.7931,12.32802,186.5538
0.9050683,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.353394,0.8273337,-2.504856,0.1962104,-0.007598897,0.9799347,0.03423187,355.9819,157.358,359.9162,1.722526,0.7833376,-2.296566,0.04375759,-0.07336445,0.7027497,0.7062902,272.4162,272.0676,258.4292,1.629128,0.7796754,-2.302105,-0.1146725,0.1170546,0.6738731,0.7204467,273.7794,12.36394,186.508
0.927281,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.353556,0.8275183,-2.504651,0.1961615,-0.007831396,0.9799508,0.03399687,356.0031,157.3649,359.8845,1.722514,0.7832673,-2.296667,0.04374672,-0.07332745,0.7028083,0.7062364,272.4131,271.861,258.6397,1.629097,0.7796587,-2.302135,-0.1146772,0.117076,0.6738965,0.7204206,273.7753,12.38853,186.4855
0.9493703,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354053,0.8278537,-2.504372,0.1960848,-0.007790985,0.9799697,0.03390535,356.0143,157.3739,359.8867,1.722522,0.7832357,-2.296692,0.04383668,-0.07332169,0.7027965,0.7062431,272.4056,271.9141,258.5797,1.629213,0.7793844,-2.302087,-0.1148644,0.1171024,0.6739473,0.720339,273.764,12.2076,186.6839
0.9716024,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354189,0.8284624,-2.504604,0.1962048,-0.007513552,0.9799431,0.03404134,356.0052,157.3586,359.9214,1.722533,0.7832022,-2.296678,0.04377309,-0.07341348,0.7028097,0.7062244,272.4178,271.8175,258.674,1.629064,0.7795726,-2.302062,-0.114704,0.1169177,0.6740734,0.7202765,273.7487,12.17461,186.6885
0.9941025,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354482,0.8288025,-2.504627,0.1964266,-0.007252115,0.9798935,0.03424514,355.9882,157.3313,359.9564,1.722559,0.7831821,-2.296746,0.04389491,-0.07348604,0.7028312,0.7061879,272.4133,271.7096,258.7661,1.629149,0.7795855,-2.302045,-0.1146105,0.1165728,0.6742162,0.7202137,273.7311,11.85617,186.9708
1.005456,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354655,0.8292135,-2.504607,0.19658,-0.006886804,0.9798632,0.034307,355.9895,157.3119,-0.0004660744,1.722693,0.7832473,-2.296704,0.0438651,-0.07343751,0.7028394,0.7061867,272.4116,271.699,258.7831,1.629189,0.7796004,-2.301997,-0.1146051,0.1165982,0.6742045,0.7202215,273.7328,11.89436,186.9342
1.016774,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.355028,0.8287009,-2.504153,0.196405,-0.007349641,0.9799043,0.0340398,356.0091,157.3345,359.9407,1.722508,0.7832919,-2.296635,0.04388402,-0.07337079,0.702769,0.7062625,272.4062,271.9997,258.4863,1.629214,0.7795584,-2.301998,-0.1145254,0.1164302,0.6741958,0.7202693,273.7372,11.77155,187.0367
1.03873,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354859,0.8283154,-2.50415,0.1962132,-0.007740974,0.9799575,0.03352449,356.0582,157.3592,359.8842,1.722557,0.7833211,-2.296674,0.04391202,-0.07338165,0.7028058,0.706223,272.4041,271.8556,258.6272,1.629022,0.7796341,-2.301978,-0.1144764,0.116753,0.6739411,0.7204632,273.7747,12.21716,186.6138
1.060962,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354769,0.8287068,-2.504503,0.1963676,-0.007549753,0.9799202,0.03375219,356.0369,157.3401,359.9115,1.722533,0.7832363,-2.296691,0.04392816,-0.07344487,0.7027886,0.7062325,272.408,271.8933,258.5831,1.628986,0.7795003,-2.30193,-0.114545,0.1168192,0.6741581,0.7202386,273.739,12.24634,186.5955
1.072982,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354889,0.8286686,-2.504482,0.1964316,-0.007551036,0.9799083,0.03372281,356.0402,157.3326,359.911,1.72253,0.7832231,-2.296668,0.04396705,-0.07339175,0.7027502,0.7062738,272.4015,272.0674,258.4102,1.629186,0.7792366,-2.301916,-0.1146961,0.1169025,0.674183,0.7201778,273.7318,12.17696,186.6841
1.094448,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354893,0.8291754,-2.504662,0.196808,-0.006812456,0.9798195,0.03426285,355.9961,157.285,0.007837294,1.722611,0.7833022,-2.296657,0.04396698,-0.07340153,0.7027704,0.7062527,272.4019,271.9854,258.4913,1.628749,0.7796647,-2.301946,-0.1147456,0.1170203,0.6740046,0.7203177,273.7579,12.24942,186.6255
1.116019,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.355118,0.8287362,-2.504245,0.1965811,-0.007171749,0.9798769,0.03384857,356.0346,157.3135,359.9571,1.721201,0.7823096,-2.297334,0.04412317,-0.07363227,0.7023921,0.7065952,272.4154,273.3289,257.1163,1.629253,0.7796623,-2.302296,-0.1144454,0.1169684,0.6739688,0.7204074,273.769,12.53276,186.3133
1.127632,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.355214,0.8287148,-2.504271,0.1966099,-0.007105769,0.9798687,0.03393326,356.0266,157.3098,359.9666,1.72096,0.782245,-2.297297,0.04408028,-0.07364702,0.7023647,0.7066236,272.4207,273.4206,257.027,1.628925,0.7795501,-2.301814,-0.1144528,0.1172513,0.673924,0.7204022,273.7735,12.88064,185.9893
1.149243,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354938,0.8283838,-2.504364,0.1965818,-0.007505506,0.9798802,0.03367637,356.0464,157.3149,359.9156,1.721691,0.782831,-2.296833,0.04409168,-0.07346577,0.7024016,0.7066051,272.4045,273.3746,257.0868,1.628958,0.7795243,-2.302039,-0.1145419,0.1170034,0.6738465,0.7205007,273.7863,12.44865,186.4083
1.160857,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.35496,0.8284425,-2.504373,0.1966211,-0.007408005,0.9798748,0.03362444,356.0544,157.31,359.9256,1.721853,0.7829331,-2.296708,0.04409421,-0.07347115,0.7023718,0.7066339,272.4054,273.4854,256.9753,1.628859,0.779393,-2.301852,-0.1147518,0.1174749,0.6737695,0.7204626,273.7906,12.79419,186.1189
1.172263,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354717,0.828598,-2.504663,0.196829,-0.00724713,0.9798294,0.03376669,356.0421,157.2849,359.9478,1.722346,0.7831372,-2.296672,0.04404645,-0.07344523,0.7024449,0.706567,272.4055,273.2152,257.2516,1.628818,0.7793966,-2.301874,-0.1147076,0.11737,0.6738278,0.7204322,273.7831,12.71988,186.1808
1.194144,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354711,0.8288521,-2.504592,0.1969363,-0.006934871,0.9798031,0.0339684,356.0264,157.2709,359.9879,1.722608,0.7833496,-2.296617,0.04407395,-0.07338286,0.7024565,0.7065603,272.3982,273.2054,257.2642,1.629141,0.779337,-2.302178,-0.1146436,0.1173087,0.673611,0.720655,273.8188,12.68768,186.203
1.216458,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354606,0.8283304,-2.504454,0.1967385,-0.007521369,0.9798499,0.0336409,356.05,157.2967,359.9137,1.722682,0.7833715,-2.296582,0.04403703,-0.07332357,0.7024991,0.7065263,272.3955,273.0685,257.4089,1.629011,0.7794494,-2.302195,-0.1146281,0.1172989,0.6735606,0.7207062,273.827,12.68662,186.202
1.238739,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.351668,0.8273035,-2.506052,0.1971539,-0.007061877,0.979748,0.0342684,355.9898,157.2454,359.9813,1.722748,0.7834301,-2.296515,0.04392666,-0.07344414,0.7025367,0.7064833,272.4131,272.8538,257.6228,1.628877,0.7796059,-2.301961,-0.1145604,0.1174981,0.6734278,0.7208087,273.8473,12.99763,185.9019
1.250045,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.352708,0.8273456,-2.505074,0.1969237,-0.00731062,0.9798035,0.03395262,356.0197,157.2738,359.9452,1.722703,0.783415,-2.296525,0.04392372,-0.0734183,0.7025664,0.7064566,272.4107,272.7531,257.7258,1.628857,0.7796053,-2.30194,-0.1145455,0.1173969,0.6734174,0.7208372,273.85,12.88604,186.004
1.271999,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.35287,0.8280947,-2.505363,0.1971609,-0.006774563,0.9797497,0.03423778,355.9998,157.2435,0.01297749,1.722804,0.7833425,-2.296622,0.04387161,-0.07339892,0.7026541,0.7063746,272.4114,272.4238,258.0609,1.628935,0.7796628,-2.302169,-0.1142287,0.1174214,0.6734023,0.7208976,273.8579,13.27861,185.5874
1.294152,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.353749,0.8282587,-2.504892,0.1969092,-0.006914533,0.9798024,0.03415127,356.0063,157.2737,359.9942,1.722764,0.7833763,-2.296619,0.04384862,-0.07341834,0.702657,0.7063712,272.4149,272.4018,258.0832,1.629089,0.7793782,-2.301947,-0.1143948,0.1173508,0.6735051,0.7207867,273.8393,13.01436,185.8594
1.316295,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.35382,0.828575,-2.505059,0.1970782,-0.006630066,0.9797691,0.03418881,356.0085,157.2527,0.02779141,1.721164,0.7824645,-2.297174,0.04387876,-0.07356904,0.7023011,0.7067074,272.4322,273.6767,256.7936,1.628979,0.7795841,-2.301986,-0.1143836,0.1173907,0.6733885,0.7208909,273.8575,13.06032,185.8159
1.338662,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354294,0.8283734,-2.504741,0.1967934,-0.007031994,0.9798335,0.03389839,356.0321,157.2881,359.9748,1.721597,0.7827622,-2.297059,0.04400861,-0.07350787,0.7023225,0.7066845,272.4164,273.6437,256.821,1.628835,0.7796381,-2.302081,-0.1143296,0.1174186,0.6735144,0.7207773,273.8385,13.17641,185.6976
1.360754,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354637,0.8281903,-2.504534,0.1967125,-0.007326976,0.9798541,0.03371208,356.0464,157.2989,359.9371,1.722242,0.783115,-2.296795,0.04392757,-0.07345191,0.7023779,0.7066404,272.4172,273.4531,257.0228,1.628768,0.7797129,-2.302216,-0.1140946,0.1170752,0.673459,0.7209222,273.8541,13.00662,185.8199
1.371996,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.35464,0.8283723,-2.504573,0.1966297,-0.007316777,0.9798685,0.03377818,356.0392,157.3085,359.9394,1.722485,0.7832102,-2.296643,0.0439596,-0.07338829,0.7023967,0.7066262,272.4092,273.4178,257.0606,1.628902,0.7794085,-2.302092,-0.1142771,0.1169356,0.6736519,0.7207357,273.8219,12.64655,186.1833
1.38309,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.35444,0.8282508,-2.504601,0.1964633,-0.007761332,0.9799114,0.03340137,356.0716,157.3302,359.8802,1.722551,0.7832451,-2.29668,0.04400351,-0.07342634,0.7024275,0.706589,272.4078,273.2863,257.1855,1.629107,0.7791394,-2.302105,-0.1144468,0.1169251,0.6737984,0.7205735,273.7961,12.45437,186.3884
1.40516,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354131,0.8284812,-2.505022,0.1967707,-0.007571925,0.9798467,0.03353217,356.0611,157.2933,359.9057,1.722501,0.7832966,-2.296606,0.04392982,-0.07337364,0.7024317,0.7065948,272.4096,273.2889,257.1931,1.629114,0.7790946,-2.30192,-0.1144892,0.1167897,0.6738921,0.7205011,273.7819,12.24322,186.5919
1.416336,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354298,0.8285335,-2.504905,0.1967773,-0.007469106,0.9798442,0.03359238,356.0566,157.2921,359.9186,1.722517,0.7833152,-2.296586,0.04392749,-0.07337767,0.7024274,0.7065988,272.4102,273.3029,257.179,1.629061,0.7791281,-2.301992,-0.1145269,0.1168172,0.6739391,0.7204467,273.7737,12.23948,186.6009
1.438856,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354165,0.8283324,-2.504838,0.1966987,-0.007762145,0.9798627,0.03344462,356.0667,157.3025,359.882,1.72274,0.7833043,-2.296667,0.04388404,-0.07348868,0.7025349,0.7064831,272.4203,272.8345,257.6419,1.629043,0.7793602,-2.301855,-0.1148926,0.1166802,0.6739644,0.720387,273.765,11.6348,187.2243
1.460711,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.35419,0.8286453,-2.504869,0.1969003,-0.007473424,0.9798186,0.03361389,356.0541,157.2776,359.9191,1.722761,0.7833472,-2.29666,0.04386078,-0.07348451,0.7025583,0.7064617,272.4212,272.7456,257.7331,1.628975,0.7797497,-2.301983,-0.11477,0.1167227,0.6740729,0.7202981,273.7496,11.84505,187.0074
1.483121,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.35431,0.828325,-2.504632,0.1967105,-0.007926757,0.9798625,0.03334292,356.0744,157.3019,359.8612,1.722718,0.7832987,-2.296615,0.04383054,-0.07359049,0.7025746,0.7064364,272.4317,272.6299,257.8425,1.629068,0.779543,-2.301964,-0.1148765,0.1164897,0.6742785,0.7201264,273.718,11.43607,187.4058
1.505186,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354133,0.8279674,-2.504739,0.1964994,-0.008286774,0.979909,0.03313175,356.09,157.3283,359.8151,1.722645,0.7832429,-2.296718,0.04387192,-0.07361525,0.7026749,0.7063314,272.4283,272.242,258.225,1.628938,0.7796631,-2.302215,-0.1145827,0.1165009,0.674138,0.7203029,273.7445,11.7887,187.0301
1.527934,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.353597,0.8287545,-2.505282,0.1969125,-0.007611352,0.9798184,0.03351942,356.0616,157.2769,359.9015,1.722538,0.7833013,-2.296737,0.0438576,-0.07360129,0.7026923,0.7063165,272.428,272.1818,258.2876,1.628933,0.7794034,-2.302055,-0.1147512,0.1169326,0.6741474,0.7201973,273.7362,12.14617,186.7219
1.549571,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.353745,0.8286798,-2.505185,0.1971667,-0.007305148,0.9797616,0.03375109,356.0425,157.2456,359.9423,1.722575,0.7833185,-2.29669,0.04388735,-0.0735094,0.7027537,0.7062631,272.4171,271.9936,258.4809,1.628924,0.7795154,-2.302179,-0.1146681,0.1169526,0.6740438,0.7203043,273.7536,12.25869,186.6043
1.571291,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.35375,0.8282226,-2.505016,0.1969022,-0.007726663,0.9798145,0.03366755,356.0424,157.2783,359.8918,1.722567,0.7832383,-2.296633,0.04383845,-0.07345505,0.7027506,0.7062749,272.4169,272.0275,258.4553,1.62891,0.7796456,-2.301998,-0.1142717,0.1172312,0.6739515,0.7204084,273.7726,13.07184,185.7816
1.593516,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.353882,0.8286487,-2.504963,0.1970791,-0.007116518,0.9797724,0.03398902,356.02,157.2548,359.9685,1.722566,0.7832526,-2.296673,0.04384562,-0.0735499,0.7027825,0.7062328,272.4232,271.8627,258.6118,1.628836,0.7796946,-2.301978,-0.1141475,0.1175129,0.6738291,0.7204967,273.7919,13.558,185.3085
1.615649,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.353898,0.8283492,-2.504786,0.1968825,-0.007433142,0.9798144,0.03385099,356.0284,157.2792,359.929,1.722521,0.7831697,-2.296684,0.04379793,-0.07354287,0.7027912,0.7062278,272.4261,271.8301,258.6489,1.628998,0.7794994,-2.302132,-0.1141598,0.1176008,0.673618,0.7206777,273.8241,13.61947,185.2554
1.637898,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354158,0.8279002,-2.504442,0.1967749,-0.00754883,0.9798419,0.0336539,356.0479,157.2925,359.911,1.722528,0.7831357,-2.29669,0.04376071,-0.07355063,0.7027725,0.7062479,272.4304,271.895,258.5864,1.628734,0.7796271,-2.301918,-0.1141468,0.1175879,0.673645,0.7206568,273.8201,13.62279,185.25
1.660329,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354361,0.8284805,-2.504715,0.1969595,-0.007289889,0.9798012,0.03381474,356.0357,157.2697,359.9446,1.722509,0.7831842,-2.296617,0.0437421,-0.07347313,0.7028214,0.7062085,272.4247,271.7441,258.7451,1.628828,0.7796164,-2.302045,-0.1141485,0.1175629,0.6735426,0.7207562,273.8363,13.5718,185.2991
1.671503,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354375,0.8284897,-2.50469,0.1969207,-0.00728269,0.9798103,0.03377898,356.0399,157.2743,359.9444,1.722535,0.7832782,-2.296635,0.04372517,-0.07346739,0.7028136,0.7062179,272.4258,271.7751,258.7159,1.628838,0.7796223,-2.302049,-0.1141928,0.1175632,0.6735138,0.720776,273.8399,13.51628,185.3583
1.693713,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354544,0.828361,-2.504494,0.1967684,-0.007427652,0.9798406,0.0337571,356.0391,157.2927,359.927,1.722677,0.7832692,-2.296662,0.043821,-0.07350317,0.7028232,0.7061988,272.4207,271.7282,258.7521,1.629203,0.7792858,-2.301967,-0.1142366,0.1175514,0.6735782,0.7207109,273.8292,13.46153,185.4156
1.71585,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.353777,0.8288518,-2.505072,0.1970804,-0.006738548,0.9797693,0.03414807,356.0107,157.253,0.01466831,1.7226,0.7832741,-2.296636,0.04378257,-0.07342184,0.7028544,0.7061785,272.4168,271.6441,258.846,1.629213,0.7792381,-2.301932,-0.1144827,0.1173815,0.6735662,0.7207106,273.828,12.9603,185.9231
1.737917,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354187,0.8290136,-2.504869,0.1971118,-0.006548119,0.9797595,0.03428378,355.9997,157.2484,0.03930382,1.722576,0.7831929,-2.296757,0.04386997,-0.07343562,0.7028924,0.7061338,272.4101,271.4974,258.9844,1.628944,0.7795383,-2.301938,-0.1145711,0.1175271,0.6735609,0.7206779,273.826,13.04112,185.8615
1.759973,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354433,0.8286363,-2.504656,0.1968907,-0.006898392,0.9798088,0.03407665,356.0151,157.2759,-0.005712589,1.722477,0.783205,-2.296694,0.04378845,-0.07349399,0.7028793,0.7061458,272.4216,271.5171,258.9666,1.628997,0.7796569,-2.302146,-0.1143942,0.1175891,0.6736909,0.7205743,273.8084,13.34497,185.5482
1.771185,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.354439,0.8286359,-2.50465,0.1968711,-0.006927629,0.9798119,0.03409341,356.0125,157.2783,359.9913,1.722425,0.7832587,-2.296657,0.04377121,-0.07342474,0.7028463,0.706187,272.4182,271.6731,258.8177,1.628908,0.7799148,-2.302107,-0.1141012,0.1177361,0.6735779,0.7207024,273.8305,13.85134,185.0299
1.79332,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.35452,0.8281283,-2.504467,0.1965595,-0.007582912,0.9798821,0.03373414,356.0382,157.3177,359.9081,1.72162,0.7828643,-2.296865,0.04391968,-0.07343127,0.7025468,0.706475,272.4125,272.8208,257.6573,1.629063,0.7795077,-2.301974,-0.1142676,0.1175476,0.6736155,0.7206718,273.8228,13.4269,185.4525
